,Component1,Component2,Target
0,0.574002400840559,0.022304777863385417,normal
1,1.1897213257412722,0.8298415149157946,normal
2,1.0141005487547878,0.7432247243691594,normal
3,1.4829169229493346,1.4319397124334614,normal
4,1.1379563934602819,1.0617027180339165,normal
5,0.5736456474238939,0.022423681651820924,normal
6,1.017237888273546,0.8164150890619035,normal
7,0.9857933768808311,0.7351826870007894,normal
8,0.5763925261115411,0.018542593877318814,normal
9,1.045110464974883,0.86637880942174,normal
10,1.6768223735577765,0.6942054651998911,normal
11,0.9773775003483324,0.7360131132430321,normal
12,1.6083543838386014,0.7295288091815114,normal
13,1.1451092381538641,1.1049732287116794,normal
14,1.1050295085290383,1.0190764835501747,normal
15,0.562836609372146,0.005526091459849341,normal
16,0.14229946523648,-0.0789004687501995,normal
17,0.5900223888308455,-0.003436281462761298,normal
18,1.0422088449521596,0.8930964003181215,normal
19,1.1040634567836158,0.9497697445169145,normal
20,1.602295267426256,0.7364288213589228,normal
21,0.5718289929400399,0.02362851765555866,normal
22,1.081806718753936,0.9548531017573954,normal
23,1.2613080130505834,1.2944713320493104,normal
24,1.0922703143738728,0.9973322888755646,normal
25,0.5700894569400522,-0.003932161709587657,normal
26,1.6459823471249189,0.7944823500543697,normal
27,0.5662380663392254,0.0024483954876302534,normal
28,1.2024903777118618,1.1546425513414502,normal
29,1.394117108455962,1.2202424663906313,normal
30,1.0077847933932733,0.8220484125162622,normal
31,0.5779373730599178,0.015425049789860661,normal
32,1.3523120787805218,1.1417450588905123,normal
33,0.5816440245721238,-0.019946530988352012,normal
34,1.0274654113684905,0.8725775644916224,normal
35,1.104959923610537,0.9933455609779288,normal
36,0.9810737546242077,0.7718398361859684,normal
37,0.573246678709692,-0.007791948789385766,normal
38,1.2173606486362119,1.2334875874883435,normal
39,1.17333368964333,1.193771851472051,normal
40,0.5750109883795113,0.02042770342908002,normal
41,1.1516644728747836,1.099153532225524,normal
42,1.3714904201248421,1.1609522823043967,normal
43,1.6115030138486874,0.7563679627145211,normal
44,1.0578542845467689,0.9098096863096621,normal
45,1.0742779859695266,0.8909310808495858,normal
46,0.5794445478065292,0.014415984646566316,normal
47,0.9949065979305762,0.7044840358346118,normal
48,1.1495399586897432,-0.5243895151955653,normal
49,1.2164351301081298,1.221807995056211,normal
50,1.6491173212537182,0.8346398737478702,normal
51,0.580686527997556,0.012176027262279893,normal
52,1.0819896109072586,-0.45540269582699755,normal
53,0.5718573949465424,-0.006328017564741471,normal
54,1.4584470185365024,1.3349686036504942,normal
55,1.7750949213215605,1.0630427467326429,normal
56,1.1035102010971511,1.0247425455498718,normal
57,1.258098584004341,1.2403378551277306,normal
58,1.1656848551694639,1.1465860014512155,normal
59,1.070076808449209,-0.43499632650772574,normal
60,0.5696346826470653,0.02888089916163468,normal
61,0.571828212316322,0.023674270970030352,normal
62,0.5730942527997918,-0.006913776805545076,normal
63,0.9876803853186064,0.6977797136945915,normal
64,1.5205474921784707,-0.006106691765275849,normal
65,1.0735795935212495,0.9247099582381841,normal
66,1.0621865689545185,0.8861407325714125,normal
67,1.0940772733556374,0.9993751239147833,normal
68,1.6479078866432908,0.7856416865602003,normal
69,1.6821498350990365,0.8958717925393728,normal
70,0.14750475104720218,-0.08721345817696115,normal
71,0.5781616213987187,0.016090070784586564,normal
72,1.0975232718594283,0.9832646614947731,normal
73,0.9956141402669801,0.783063577913299,normal
74,0.5943306120818266,-0.008290562901965276,normal
75,1.2141534878733466,1.2548875962171933,normal
76,1.160886967012028,1.0191579361598013,normal
77,1.7755036055263285,0.9971560211100065,normal
78,1.114857606110217,1.00135069019512,normal
79,1.09840072148354,0.911226230788682,normal
80,0.1615101930625088,-0.0850317927829281,normal
81,1.0718528301787686,0.8997875959207159,normal
82,0.7588305596957355,-0.26169494882524447,normal
83,1.4559502550621934,1.2466785241979699,normal
84,1.125214339125359,1.040929854658212,normal
85,0.14750476562532078,-0.08721346982829006,normal
86,1.1115994173811385,0.9510323985296599,normal
87,1.014843674556528,0.7909749637362148,normal
88,1.1374793524704054,1.0958604355971264,normal
89,1.0363721389529268,0.8476775242602603,normal
90,0.5792207742177801,0.014380086411647862,normal
91,1.1058734868989635,0.9720916616605707,normal
92,0.5738266044161255,0.02234735737807421,normal
93,0.9796870213370324,0.745735235714224,normal
94,1.1028223201033909,1.0108799871969738,normal
95,0.9024674961648925,0.5745283002380388,normal
96,1.6240946968871621,0.7584325800448116,normal
97,1.7791741647951775,1.0006872963931353,normal
98,1.0657242740754604,0.9144738883691516,normal
99,0.9943245697876355,0.7410786703191985,normal
100,1.0446923745249035,0.914835159737458,normal
101,0.9766486817031981,0.688890837463557,normal
102,1.068964954294086,0.8584329129568978,normal
103,0.9437276111219336,0.6777160428340662,normal
104,1.6501861513082003,0.8068308624115479,normal
105,1.0962649979465797,0.9835316639278615,normal
106,1.1631706671214845,1.0420896967600843,normal
107,1.0473565154789433,0.8935288801720367,normal
108,1.0527940023406381,0.9297152662646759,normal
109,1.1319469252578527,0.9604794815040208,normal
110,1.076083642745739,0.7814398788769837,normal
111,1.0049737172856614,0.7715207259430009,normal
112,0.14750473064028355,-0.08721350606109556,normal
113,0.583903060348637,-0.02406667039043772,normal
114,0.5735676715232741,0.02266846335669259,normal
115,0.5719816425006281,0.02393057340286396,normal
116,1.0271878720198502,0.8549409916488631,normal
117,0.570091707758941,-0.0034839393167202777,normal
118,0.9079824574007219,0.6143813332455769,normal
119,0.5663062427426927,0.0035403802489926413,normal
120,1.0693622507239051,-0.4289955540617306,normal
121,0.14750475547780623,-0.08721346171805225,normal
122,0.1475047282106129,-0.08721350411918387,normal
123,1.01526301474154,0.8351276039970861,normal
124,0.586515855224042,0.0034734136200401757,normal
125,0.9744121356499665,0.7341087840759545,normal
126,1.651935881355218,0.8030295291065764,normal
127,1.1087324015895605,0.973390832656414,normal
128,1.1646703234313522,-0.5400279867774778,normal
129,0.5732941659574581,-0.006990307702232082,normal
130,0.5767403147009631,0.01845121122228211,normal
131,0.14750472692431663,-0.08721350309111296,normal
132,1.3003798760810852,1.000796480319175,normal
133,1.077933773270125,-0.4105077764218549,normal
134,1.1391484590429015,-0.5038187051502444,normal
135,1.0143358282426045,0.8590708763363428,normal
136,1.0872766036904455,-0.432786740109477,normal
137,1.145671133037572,1.0095958267385166,normal
138,1.2346581183596472,1.2544711018055485,normal
139,1.1803122202475753,1.1373620191596903,normal
140,1.0455006148509165,0.8403063826360153,normal
141,0.5788070176951626,0.013325018272533245,normal
142,1.196119587167521,1.2433659506803527,normal
143,1.0657716572197535,0.9397823455275163,normal
144,1.1012451619449222,0.9749903284781379,normal
145,1.1085890451666849,-0.49472244412953836,normal
146,0.578911205913149,-0.015182884315018772,normal
147,1.070073871352269,-0.4215589718204259,normal
148,1.0993081362940733,1.006445589645796,normal
149,1.1784807855651573,1.1974245521187716,normal
150,1.3567445877399635,1.1551555651185295,normal
151,1.125205836363269,1.01984374139095,normal
152,1.1381712086971698,0.9685609942453971,normal
153,1.0924206062527866,-0.47658432748836727,normal
154,0.5738068831492473,0.022729612308966335,normal
155,1.0899840390325508,0.9907770645889113,normal
156,1.2292566444821267,1.226355240994732,normal
157,1.2164346602239124,1.1806371623163647,normal
158,1.0283241475929334,0.872183171107825,normal
159,1.7469408909718707,1.0299463370412534,normal
160,1.0815446548723486,-0.44729361029268105,normal
161,1.6852913864176309,0.9026979315712436,normal
162,0.5729056355187966,-0.00847062181964368,normal
163,1.0094496410316667,0.8186047265067742,normal
164,0.5819127801908861,0.00986815297661594,normal
165,1.192494479778078,1.1514364730520812,normal
166,0.5739104140956242,-0.007465856802056885,normal
167,1.1137588743279387,0.9867811464367171,normal
168,1.0094561380062235,0.8420051366670135,normal
169,0.5716407586981669,-0.005986523315205111,normal
170,1.1780707902243863,1.1334056194019186,normal
171,1.0596131373077136,0.8258899108748251,normal
172,0.567456770894333,-0.0008142310286273457,normal
173,0.579379801146027,0.013221963792386082,normal
174,0.14536317072372149,-0.08549579264372227,normal
175,1.0886009430519816,0.9799806662828746,normal
176,1.7179203344040865,0.9405722914457338,normal
177,1.1422398037631276,0.9945940958956384,normal
178,0.15630634965118134,-0.07671822318670268,normal
179,0.5733237338117018,0.021561206112767094,normal
180,1.69983456331951,0.9132424869598103,normal
181,1.1771660589811086,1.1511335847645539,normal
182,0.14536087584568863,-0.08550003240116907,normal
183,1.293350090680934,1.0349681492395568,normal
184,1.5108590538275992,0.0026092694012405273,normal
185,1.136711503856811,0.9750966494303158,normal
186,1.147152841886149,-0.521121306038771,normal
187,1.0314300223587693,0.780663233557247,normal
188,1.1440002463428074,1.1154936715624622,normal
189,1.1905008981631753,1.151472332676636,normal
190,0.5709204564836858,0.026796957545752818,normal
191,0.5662593889581047,0.002522613467224089,normal
192,1.1758105603627775,1.0554546399375357,normal
193,1.6661267523750225,0.8622370776845936,normal
194,0.5833108889715845,0.008052338119113862,normal
195,1.626542527803158,0.7820891697076932,normal
196,1.1697647267565852,1.1774791860135922,normal
197,1.1285009248913866,1.0731685124429093,normal
198,1.1398305482310322,0.9831879318784161,normal
199,1.0899846991653257,1.0062043766818929,normal
200,0.9659176163904668,0.6939558436278677,normal
201,1.17544878036546,1.0829680805658464,normal
202,1.1264373321174843,1.0781481112042297,normal
203,1.0316921255579803,0.8382170835251714,normal
204,0.5709941978769059,0.02650306183029052,normal
205,0.1475047553348844,-0.08721346160382215,normal
206,1.1629480512441246,-0.5383646617432873,normal
207,1.0999866238533744,0.9783192316997409,normal
208,1.591307008333435,0.666765444339028,normal
209,1.0852970398718698,0.9584233014586737,normal
210,0.574212010138966,-0.010073509764965162,normal
211,1.2600136931540333,1.2552648675686897,normal
212,0.16150898619576165,-0.08503167467342662,normal
213,1.6169038904202364,0.7484031393620272,normal
214,1.6406884783955376,0.8258975866057924,normal
215,1.1224763933787474,-0.47918618363300436,normal
216,0.14750475390565618,-0.08721346046153643,normal
217,1.0885025741493575,0.9256236877160036,normal
218,0.9803886317228234,0.7370911086198093,normal
219,1.044480902990243,0.8665474376346144,normal
220,1.69314460020088,0.9158238708020634,normal
221,0.5748370404005768,-0.00933206283044276,normal
222,1.0572557907846913,0.8927938445188526,normal
223,1.0387767417255152,0.8583182483818876,normal
224,0.577629497291854,0.016252253158147496,normal
225,1.6383100199438767,0.800772269379473,normal
226,0.905180298442199,0.5894025606743845,normal
227,1.205523571582001,1.21728413058666,normal
228,0.14750473006859632,-0.08721350560417516,normal
229,1.1853957704929206,1.209154547808161,normal
230,1.1881580462015822,1.0906253007056688,normal
231,1.9219475315181045,1.1242624033783741,normal
232,1.0831102046564305,-0.45267359782440797,normal
233,1.0681900047367212,0.9596697856099947,normal
234,0.5796938279892377,0.011250679772033817,normal
235,0.14229950781009695,-0.07890041199248311,normal
236,1.6620603775395455,0.8261905887959488,normal
237,1.1051431897041863,1.0192672707372454,normal
238,1.6691014006667615,0.8734244665637733,normal
239,1.1531708576732207,1.0525426300145164,normal
240,0.7590559705286222,-0.41872338664248526,normal
241,0.6114608336048406,-0.03291148181420947,normal
242,1.1097478173200623,0.9967262763410539,normal
